,acc,loss,val_acc,val_loss
0,0.102280000002,2.30175820816,0.1,2.30293306503
1,0.12354,2.28423100418,0.1,2.30529290314
2,0.162499999995,2.21716369637,0.1,2.31685684891
3,0.19682,2.14578897644,0.1,2.33130758362
4,0.21943999999,2.09690204117,0.1,2.35362056732
5,0.2351,2.05990741379,0.1,2.37681043282
6,0.24798000001,2.03093833832,0.1,2.40110468521
7,0.25840000001,2.00748644661,0.1,2.42702283211
8,0.272200000019,1.98160443394,0.1,2.45242589798
9,0.279299999995,1.95673587418,0.1,2.47322490005
10,0.29275999999,1.92568541084,0.1,2.51317985344
11,0.30453999999,1.89927921902,0.1,2.55294819641
12,0.315079999981,1.87198665703,0.1,2.59340542297
13,0.324780000019,1.84507762695,0.1,2.65548215904
14,0.331660000019,1.8291099958,0.1,2.6985356308
15,0.34014000001,1.80831214806,0.1,2.75353257942
16,0.34696000001,1.78975323082,0.1,2.81721458359
17,0.352659999981,1.77748168144,0.1,2.86876457825
18,0.357500000019,1.76822249241,0.1,2.92247962456
19,0.36353999999,1.75438288475,0.1,2.97098204346
20,0.36584,1.74179542904,0.1,3.01151974716
21,0.370939999981,1.72908105137,0.1,3.07772102966
22,0.37525999999,1.71728383827,0.1,3.11841775436
23,0.37885999999,1.71257208031,0.1,3.11560328751
24,0.378660000019,1.70511597137,0.1,3.11615803947
25,0.38664,1.69868423409,0.1,3.22212904358
26,0.38706,1.68814620201,0.1,3.19901184998
27,0.38606,1.68658435265,0.1,3.25729235535
28,0.39114,1.67574614017,0.1,3.22835406647
29,0.39736,1.66753667568,0.1,3.28219196548
30,0.397600000019,1.66336840698,0.1,3.25853084755
31,0.39963999999,1.66007205437,0.1,3.27313667221
32,0.401799999981,1.65050700203,0.1,3.28535056267
33,0.40142,1.64470572567,0.1,3.26836338882
34,0.40561999999,1.64087427555,0.1,3.31057510376
35,0.407160000019,1.63694781467,0.1,3.31312796326
36,0.41119999999,1.62803965755,0.1,3.32573298874
37,0.410820000019,1.62482435581,0.1,3.30375002365
38,0.413960000019,1.62340996548,0.1,3.28998756599
39,0.41384000001,1.61487271114,0.1,3.28509618835
40,0.415680000019,1.61601655144,0.1,3.34585390396
41,0.418699999962,1.61067013195,0.1,3.33968753777
42,0.41850000001,1.60069764015,0.1,3.3608195919
43,0.42063999999,1.59839597847,0.1,3.35702502403
44,0.42298000001,1.59981465538,0.1,3.29560079041
45,0.42497999999,1.59083713493,0.1,3.30515142365
46,0.427799999981,1.59094802345,0.1,3.33642638779
47,0.42638,1.58479333557,0.1,3.34655182495
48,0.426259999981,1.58396939384,0.1,3.36065025101
49,0.432980000019,1.57827067299,0.1,3.38167516975
50,0.429459999981,1.58089405617,0.1,3.4375651474
51,0.43266,1.57094287605,0.1,3.43199254913
52,0.43563999999,1.56685865677,0.1,3.3681687561
53,0.43664000001,1.56159770393,0.1,3.37019203835
54,0.436859999981,1.56371689972,0.1,3.37318993073
55,0.43906000001,1.55886941643,0.1,3.40923919601
56,0.44011999999,1.55339489201,0.1,3.40081384544
57,0.43998,1.55525633308,0.1,3.40206655731
58,0.43936,1.54869341377,0.1,3.34669007568
59,0.44204000001,1.54442828125,0.1,3.3778839859
60,0.443340000019,1.5379845163,0.1,3.41439279404
61,0.44504,1.53997977165,0.1,3.35061937904
62,0.444480000038,1.53719389519,0.1,3.31818167877
63,0.446540000019,1.53798393036,0.1,3.31230535431
64,0.44707999999,1.53499305763,0.1,3.33293250504
65,0.446639999981,1.53169830761,0.1,3.30921112671
66,0.452480000038,1.52495503147,0.1,3.30006523361
67,0.453579999962,1.52032725952,0.1,3.24324745407
68,0.45095999999,1.5197715955,0.1,3.35136326447
69,0.455880000019,1.51848232063,0.1,3.29955286713
70,0.456179999981,1.51531052876,0.1,3.23974562645
71,0.45362,1.51585728813,0.1,3.2457308136
72,0.45637999999,1.51321859085,0.1,3.21815593262
73,0.456600000019,1.51359170631,0.1,3.20938610382
74,0.457620000019,1.50601793888,0.1,3.19661393738
75,0.45683999999,1.50829498138,0.1,3.19460313034
76,0.46086,1.4988456324,0.1,3.23681586456
77,0.461,1.49746449219,0.1,3.17730310898
78,0.458060000019,1.50342209633,0.1,3.12163393173
79,0.459200000019,1.4996450584,0.1,3.15632792778
