,acc,loss,val_acc,val_loss
175,1.0,0.000365861074198,0.7426,1.81420244827
176,1.0,0.000362003883887,0.7427,1.81514391861
177,1.0,0.000358043396762,0.7431,1.81704572754
178,1.0,0.000354180081766,0.7432,1.8192035965
179,1.0,0.000350806402424,0.7429,1.81993152275
180,1.0,0.000346987296855,0.7431,1.82075785675
181,1.0,0.000343343544826,0.7422,1.82277875595
182,1.0,0.000340055152141,0.7427,1.823396064
183,1.0,0.000336892715846,0.742,1.82573493042
184,1.0,0.000333599237129,0.7428,1.82803398895
185,1.0,0.000330394165879,0.7426,1.82912640152
186,1.0,0.000326917032441,0.7429,1.83147875519
187,1.0,0.000324044996947,0.7427,1.83126424484
188,1.0,0.000320850169193,0.7426,1.83318022614
189,1.0,0.000317691489086,0.7427,1.83353727493
190,1.0,0.00031501743475,0.7421,1.83667927704
191,1.0,0.000312128162514,0.7424,1.83778179665
192,1.0,0.000309135805834,0.7422,1.839175634
193,1.0,0.000306127526034,0.7425,1.83941383133
194,1.0,0.000303470878229,0.7427,1.84076575317
195,1.0,0.000300738560325,0.7418,1.84276617813
196,1.0,0.0002980903411,0.7427,1.84299988098
197,1.0,0.000295510627227,0.7429,1.84469261093
198,1.0,0.000292928752657,0.7424,1.84614853973
199,1.0,0.000290121651068,0.7422,1.8491941391
